Probe_Id,chr,bp_start
ILMN_1883879,,
ILMN_1806387,X,152523670
ILMN_1861465,,
ILMN_1834820,,
ILMN_1801766,4,106339504
ILMN_1887335,,
ILMN_1875322,,
ILMN_1706990,18,29747260
ILMN_1865879,,
ILMN_1866813,,
ILMN_1855641,,
ILMN_1770400,17,37431380
ILMN_1844400,,
ILMN_1830984,,
ILMN_1873995,,
ILMN_1820198,,
ILMN_1675365,12,49159816
ILMN_1898048,,
ILMN_1768617,6,22087251
ILMN_1691076,X,63570354
ILMN_1669928,1,2692339
ILMN_1703015,1,71301820
ILMN_1662383,1,71303951
ILMN_1784238,1,143828049
ILMN_1722726,11,128343563
ILMN_1901983,,
ILMN_1896761,,
ILMN_1741214,,
ILMN_1696333,,
ILMN_1695893,,
ILMN_1833227,,
ILMN_1732311,15,46820864
ILMN_1884910,,
ILMN_1717264,3,31047
ILMN_1842394,,
ILMN_1891741,,
ILMN_1869243,,
ILMN_1667482,13,20688792
ILMN_1674250,12,53222891
ILMN_1863664,,
ILMN_1768311,16,29301000
ILMN_1709799,6,31800605
ILMN_1749960,1,
ILMN_1781420,12,90962859
ILMN_1774749,22,20567439
ILMN_1764885,20,5969516
ILMN_1840439,,
ILMN_1714756,5,138685492
ILMN_1830761,,
ILMN_1779040,2,74538518
ILMN_1737191,,
ILMN_1772727,2,53933765
ILMN_1873992,,
ILMN_1915662,,
ILMN_1669848,10,88757436
ILMN_1732633,,
ILMN_1916300,,
ILMN_1894946,,
ILMN_1893985,,
ILMN_1697044,4,3313951
ILMN_1660079,5,175886697
ILMN_1658383,1,132820415
ILMN_1806165,1,132821385
ILMN_1897793,,
ILMN_1812526,1,189278859
ILMN_1659432,3,103939815
ILMN_1796231,1,67242579
ILMN_1848600,,
ILMN_1760208,20,39645053
ILMN_1897276,,
ILMN_1898908,,
ILMN_1892301,,
ILMN_1885974,,
ILMN_1719204,19,59326628
ILMN_1716814,,
ILMN_1821820,,
ILMN_1862124,,
ILMN_1692295,7,45041890
ILMN_1733559,12,
ILMN_1749809,19,58689156
ILMN_1805638,1,168085446
ILMN_1869948,,
ILMN_1688156,5,838272
ILMN_1697491,11,36443131
ILMN_1758778,9,93555175
ILMN_1658460,,
ILMN_1712446,,
ILMN_1819698,,
ILMN_1681983,6,127559537
ILMN_1696901,,
ILMN_1703860,10,47448206
ILMN_1900350,,
ILMN_1881948,,
ILMN_1896878,,
ILMN_1808407,9,129540870
ILMN_1674440,9,129573299
ILMN_1652164,11,67239969
ILMN_1860828,,
ILMN_1791524,1,170768310
ILMN_1822687,,
ILMN_1707481,11,129601870
ILMN_1660836,8,146024353
ILMN_1653337,17,55610660
ILMN_1804743,17,55655692
ILMN_1692437,17,55824080
ILMN_1917189,,
ILMN_1882512,,
ILMN_1708721,1,146152992
ILMN_1710416,16,1893413
ILMN_1721833,1,152290602
ILMN_1914161,,
ILMN_1888647,,
ILMN_1683416,11,1006508
ILMN_1680070,11,1007172
ILMN_1727875,11,1008613
ILMN_1657932,11,1006342
ILMN_1829645,,
ILMN_1791511,7,149831395
ILMN_1694367,19,54692826
ILMN_1838830,,
ILMN_1720665,6,149953670
ILMN_1914855,,
ILMN_1708323,X,52090866
ILMN_1822239,,
ILMN_1800401,19,11886022
ILMN_1815247,X,24300944
ILMN_1825551,,
ILMN_1861555,,
ILMN_1746634,17,21372402
ILMN_1855108,,
ILMN_1904741,,
ILMN_1913966,,
ILMN_1653340,17,69070646
ILMN_1703989,20,59064078
ILMN_1862191,,
ILMN_1835052,,
ILMN_1871664,,
ILMN_1697952,18,20105726
ILMN_1857793,,
ILMN_1684312,16,540692
ILMN_1874731,,
ILMN_1852703,,
ILMN_1808217,2,182559110
ILMN_1797302,2,182634422
ILMN_1667753,2,182560816
ILMN_1876767,,
ILMN_1844043,,
ILMN_1816882,,
ILMN_1798819,2,25337801
ILMN_1799661,15,26889996
ILMN_1740875,19,56964814
ILMN_1838488,,
ILMN_1837030,,
ILMN_1875098,,
ILMN_1776879,1,26671529
ILMN_1881721,,
ILMN_1706194,10,13165240
ILMN_1810738,5,138697610
ILMN_1671510,9,39897136
ILMN_1801122,7,28416694
ILMN_1698835,,
ILMN_1681230,19,10231152
ILMN_1842893,,
ILMN_1682736,6,118930663
ILMN_1780172,20,58918074
ILMN_1753330,1,85921
ILMN_1908446,,
ILMN_1745931,7,130443163
ILMN_1825025,,
ILMN_1842677,,
ILMN_1675377,15,61235824
ILMN_1751095,17,68022518
ILMN_1769099,19,19864609
ILMN_1702183,20,15821137
ILMN_1763907,6,126709066
ILMN_1759421,19,48614304
ILMN_1780411,21,17206894
ILMN_1711566,X,47331009
ILMN_1791726,16,75695378
ILMN_1664276,X,72867466
ILMN_1686250,9,124321895
ILMN_1908640,,
ILMN_1837922,,
ILMN_1682483,5,89972465
ILMN_1707828,2,226421991
ILMN_1847090,,
ILMN_1712759,19,32519869
ILMN_1847267,,
ILMN_1706593,12,41128219
ILMN_1791093,12,41078923
ILMN_1904578,,
ILMN_1699193,1,138237820
ILMN_1883780,,
ILMN_1707881,1,154509621
ILMN_1652412,16,33590463
ILMN_1800447,16,33623964
ILMN_1823659,,
ILMN_1905900,,
ILMN_1880516,,
ILMN_1884244,,
ILMN_1727916,1,6190669
ILMN_1683538,1,115081654
ILMN_1685796,1,115061199
ILMN_1892628,,
ILMN_1663751,6,34295306
ILMN_1778357,21,31036878
ILMN_1913729,,
ILMN_1858162,,
ILMN_1829592,,
ILMN_1846567,,
ILMN_1893901,,
ILMN_1751757,16,65564863
ILMN_1905241,,
ILMN_1673962,7,134983805
ILMN_1722698,4,72151827
ILMN_1809767,20,32501293
ILMN_1780356,20,32465536
ILMN_1906976,,
ILMN_1859042,,
ILMN_1682661,4,77718442
ILMN_1876192,,
ILMN_1687707,22,36153644
ILMN_1661905,12,7322717
ILMN_1675013,,
ILMN_1798880,X,96026682
ILMN_1688848,3,191718989
ILMN_1659488,22,33620772
ILMN_1763447,22,33611016
ILMN_1842716,,
ILMN_1803073,10,63556314
ILMN_1688505,10,63570758
ILMN_1787330,11,123601192
ILMN_1669410,14,92471190
ILMN_1891972,,
ILMN_1891849,,
ILMN_1824772,,
ILMN_1856404,,
ILMN_1817983,,
ILMN_1776240,10,76535470
ILMN_1688901,7,6937881
ILMN_1771120,11,129235042
ILMN_1909353,,
ILMN_1874983,,
ILMN_1760460,1,125912212
ILMN_1766163,2,15688403
ILMN_1822304,,
ILMN_1892423,,
ILMN_1882445,,
ILMN_1703091,Y,11701465
ILMN_1875650,,
ILMN_1724782,8,7416418
ILMN_1702850,8,7417505
ILMN_1688638,16,53545581
ILMN_1655553,8,10762283
ILMN_1747112,2,110579001
ILMN_1704761,2,110615963
ILMN_1754271,12,131823477
ILMN_1800237,,
ILMN_1908720,,
ILMN_1783040,,
ILMN_1857510,,
ILMN_1874954,,
ILMN_1905815,,
ILMN_1696055,1,6228320
ILMN_1715476,,
ILMN_1898209,,
ILMN_1827863,,
ILMN_1671257,X,142549071
ILMN_1872600,,
ILMN_1681492,11,109786221
ILMN_1817631,,
ILMN_1748245,5,133395033
ILMN_1803609,22,1084142
ILMN_1900204,,
ILMN_1909408,,
ILMN_1828794,,
ILMN_1809583,16,3717162
ILMN_1843791,,
ILMN_1905430,,
ILMN_1772689,9,70432004
ILMN_1677542,9,70457416
ILMN_1770701,11,5522600
ILMN_1668246,1,1126269
ILMN_1709907,1,164384312
ILMN_1898703,,
ILMN_1834921,,
ILMN_1677124,19,32988707
ILMN_1899372,,
ILMN_1818750,,
ILMN_1854429,,
ILMN_1716368,4,181357128
ILMN_1836245,,
ILMN_1875210,,
ILMN_1914055,,
ILMN_1822745,,
ILMN_1748427,10,40579463
ILMN_1885449,,
ILMN_1775236,9,160225
ILMN_1736461,9,159924
ILMN_1703573,15,17908232
ILMN_1913075,,
ILMN_1715849,7,151457163
ILMN_1725225,19,63311910
ILMN_1888444,,
ILMN_1792057,4,182038838
ILMN_1893498,,
ILMN_1865599,,
ILMN_1708778,9,102862053
ILMN_1688234,9,102806146
ILMN_1867684,,
ILMN_1845559,,
ILMN_1802411,5,
ILMN_1870720,,
ILMN_1809825,,
ILMN_1715482,17,19618277
ILMN_1795567,4,146920
ILMN_1892253,,
ILMN_1669299,12,51324797
ILMN_1828197,,
ILMN_1716770,,
ILMN_1714176,13,110314491
ILMN_1699178,7,75434431
ILMN_1739450,17,43493560
ILMN_1664379,1,106042339
ILMN_1707901,17,21035036
ILMN_1763209,Y,11774093
ILMN_1781077,5,117870569
ILMN_1772207,10,70062306
ILMN_1840850,,
ILMN_1680192,22,22327569
ILMN_1823627,,
ILMN_1870168,,
ILMN_1803076,,
ILMN_1698432,2,106789448
ILMN_1739683,8,133653743
ILMN_1913945,,
ILMN_1911068,,
ILMN_1659306,10,29538176
ILMN_1750748,17,20345444
ILMN_1870140,,
ILMN_1750469,10,5406029
ILMN_1778599,2,230885878
ILMN_1654129,1,220908709
ILMN_1849067,,
ILMN_1785037,,
ILMN_1651617,3,41256524
ILMN_1757350,3,41252881
ILMN_1746396,3,41252879
ILMN_1820141,,
ILMN_1738681,19,55102055
ILMN_1776598,9,131436286
ILMN_1690398,17,59126692
ILMN_1795128,13,20384657
ILMN_1853344,,
ILMN_1679464,15,81717659
ILMN_1751465,15,81716601
ILMN_1692748,15,81717796
ILMN_1858933,,
ILMN_1891714,,
ILMN_1893789,,
ILMN_1652747,4,100160378
ILMN_1791138,,
ILMN_1851289,,
ILMN_1893948,,
ILMN_1656103,,
ILMN_1911446,,
ILMN_1756079,6,110528519
ILMN_1804279,1,169838777
ILMN_1837634,,
ILMN_1737066,11,57004413
ILMN_1715900,16,43659280
ILMN_1827367,,
ILMN_1735959,7,134729384
ILMN_1772677,7,134697291
ILMN_1696450,19,56014219
ILMN_1880521,,
ILMN_1683059,6,13556516
ILMN_1799598,6,13545504
ILMN_1796751,10,66321476
ILMN_1677652,8,64629220
ILMN_1732439,2,30308036
ILMN_1737650,14,79733926
ILMN_1861789,,
ILMN_1700068,19,6957167
ILMN_1842518,,
ILMN_1784515,14,22921039
ILMN_1899224,,
ILMN_1714384,13,81778439
ILMN_1868368,,
ILMN_1676986,16,14943266
ILMN_1724754,17,37642505
ILMN_1728532,,
ILMN_1747589,1,121240391
ILMN_1686961,10,93656387
ILMN_1689340,17,21395429
ILMN_1899416,,
ILMN_1750624,1,136617139
ILMN_1729367,16,29531935
ILMN_1774422,15,123114
ILMN_1903281,,
ILMN_1852563,,
ILMN_1861983,,
ILMN_1792812,9,45268707
ILMN_1827036,,
ILMN_1897545,,
ILMN_1679587,,
ILMN_1841432,,
ILMN_1683647,21,19509518
ILMN_1701991,21,19410470
ILMN_1908537,,
ILMN_1717265,7,75754207
ILMN_1791296,7,35013846
ILMN_1773819,,
ILMN_1844836,,
ILMN_1822482,,
ILMN_1895277,,
ILMN_1900645,,
ILMN_1916358,,
ILMN_1673457,1,29415851
ILMN_1683160,1,29392375
ILMN_1792915,11,131033481
ILMN_1902298,,
ILMN_1675268,11,46835364
ILMN_1689512,11,122448335
ILMN_1879219,,
ILMN_1852262,,
ILMN_1785727,,
ILMN_1785225,4,99484388
ILMN_1793695,10,7532522
ILMN_1829990,,
ILMN_1860874,,
ILMN_1811921,1,172618923
ILMN_1690327,X,47330248
ILMN_1711919,12,97794833
ILMN_1813191,5,70122856
ILMN_1661289,,
ILMN_1795055,21,
ILMN_1869092,,
ILMN_1659104,7,75973169
ILMN_1744129,7,75970748
ILMN_1907371,,
ILMN_1698085,14,4888953
ILMN_1828426,,
ILMN_1732958,8,100702883
ILMN_1906246,,
ILMN_1710322,6,97808450
ILMN_1856384,,
ILMN_1888560,,
ILMN_1802611,1,14785730
ILMN_1657375,4,46747831
ILMN_1761206,1,99932764
ILMN_1915739,,
ILMN_1680902,,
ILMN_1681067,17,8682837
ILMN_1792752,,
ILMN_1776838,1,143326300
ILMN_1857528,,
ILMN_1683854,9,65285801
ILMN_1672975,6,144649239
ILMN_1670748,4,174481286
ILMN_1891198,,
ILMN_1670899,5,122784527
ILMN_1768110,2,173799586
ILMN_1663620,12,53288846
ILMN_1702202,12,53288244
ILMN_1852213,,
ILMN_1816791,,
ILMN_1776266,2,208718809
ILMN_1771680,,
ILMN_1796405,,
ILMN_1823460,,
ILMN_1855353,,
ILMN_1828439,,
ILMN_1822657,,
ILMN_1796360,5,166385373
ILMN_1735655,5,166437707
ILMN_1865239,,
ILMN_1761903,20,40462892
ILMN_1872639,,
ILMN_1744268,8,140243865
ILMN_1757378,8,140304133
ILMN_1905440,,
ILMN_1666536,11,124123562
ILMN_1803507,19,50541969
ILMN_1751569,1,74806842
ILMN_1696549,11,98134729
ILMN_1670523,22,33722504
ILMN_1663622,2,43886102
ILMN_1835213,,
ILMN_1669657,16,21775955
ILMN_1780599,22,13598551
ILMN_1855919,,
ILMN_1768919,3,131686024
ILMN_1654408,16,2153388
ILMN_1661236,,
ILMN_1900154,,
ILMN_1774860,8,113105331
ILMN_1667790,21,28834251
ILMN_1801889,13,90459074
ILMN_1869791,,
ILMN_1656977,2,190778011
ILMN_1908420,,
ILMN_1896800,,
ILMN_1880765,,
ILMN_1789372,6,31040654
ILMN_1659405,,
ILMN_1829704,,
ILMN_1770658,,
ILMN_1754533,,
ILMN_1752914,3,120618869
ILMN_1884886,,
ILMN_1784535,3,95708951
ILMN_1806486,3,95707148
ILMN_1806510,17,353922
ILMN_1674891,,
ILMN_1863106,,
ILMN_1727093,10,25547912
ILMN_1858783,,
ILMN_1851642,,
ILMN_1787908,12,42105593
ILMN_1651717,12,42034293
ILMN_1873374,,
ILMN_1690480,,
ILMN_1853085,,
ILMN_1894524,,
ILMN_1658758,17,75262260
ILMN_1653836,11,33652124
ILMN_1693560,6,34321721
ILMN_1720053,6,38229892
ILMN_1915456,,
ILMN_1853455,,
ILMN_1878975,,
ILMN_1861341,,
ILMN_1774020,5,833815
ILMN_1694514,5,780001
ILMN_1693411,5,780698
ILMN_1776156,6,4009284
ILMN_1760281,6,4007478
ILMN_1697168,6,4007804
ILMN_1713835,9,34511179
ILMN_1881747,,
ILMN_1705210,12,50695586
ILMN_1693404,15,63851422
ILMN_1703226,1,52270627
ILMN_1674053,,
ILMN_1799860,1,131356759
ILMN_1886269,,
ILMN_1665732,X,134702062
ILMN_1727668,,
ILMN_1679666,5,179950251
ILMN_1806758,9,44384869
ILMN_1678477,9,44409065
ILMN_1705746,3,191742196
ILMN_1813338,12,6757348
ILMN_1775211,1,206838497
ILMN_1853137,,
ILMN_1728711,9,85910789
ILMN_1917271,,
ILMN_1727909,11,96163167
ILMN_1775373,14,3964953
ILMN_1676305,8,142004943
ILMN_1899034,,
ILMN_1677165,2,197991859
ILMN_1881065,,
ILMN_1755707,1,93494590
ILMN_1852043,,
ILMN_1742578,7,130831656
ILMN_1866182,,
ILMN_1722329,1,116044536
ILMN_1887131,,
ILMN_1904315,,
ILMN_1746434,17,35098700
ILMN_1862291,,
ILMN_1715901,5,102369779
ILMN_1664928,19,31756114
ILMN_1900981,,
ILMN_1705218,X,13662126
ILMN_1662914,14,19848276
ILMN_1916023,,
ILMN_1697206,,
ILMN_1743303,5,154586700
ILMN_1885199,,
ILMN_1816342,,
ILMN_1822880,,
ILMN_1698220,7,72189462
ILMN_1888086,,
ILMN_1741219,X,52838732
ILMN_1835085,,
ILMN_1676990,,
ILMN_1822311,,
ILMN_1867188,,
ILMN_1740920,10,124806090
ILMN_1821810,,
ILMN_1664682,10,64173517
ILMN_1721028,17,41019584
ILMN_1907721,,
ILMN_1674787,10,81142073
ILMN_1814165,1,54465102
ILMN_1903222,,
ILMN_1885629,,
ILMN_1797005,19,17492848
ILMN_1725678,10,117813678
ILMN_1889137,,
ILMN_1712847,4,63899040
ILMN_1750967,6,28442318
ILMN_1899245,,
ILMN_1752070,9,124603115
ILMN_1806205,,
ILMN_1840354,,
ILMN_1797576,2,179072186
ILMN_1876371,,
ILMN_1841933,,
ILMN_1851949,,
ILMN_1789186,10,105632541
ILMN_1879832,,
ILMN_1902481,,
ILMN_1731343,1,54247327
ILMN_1787190,2,206316353
ILMN_1915502,,
ILMN_1705677,1,149745270
ILMN_1690511,2,1253875
ILMN_1747016,10,95278458
ILMN_1689665,16,52711161
ILMN_1771600,22,4624472
ILMN_1652486,22,4622612
ILMN_1859040,,
ILMN_1829156,,
ILMN_1758806,21,31119143
ILMN_1671237,17,44638892
ILMN_1675617,17,17191366
ILMN_1875319,,
ILMN_1759801,15,42568405
ILMN_1763333,16,30007111
ILMN_1740487,3,32465963
ILMN_1841331,,
ILMN_1879739,,
ILMN_1776412,21,31441263
ILMN_1877366,,
ILMN_1881503,,
ILMN_1802082,4,76869151
ILMN_1792825,3,48997733
ILMN_1875037,,
ILMN_1673752,1,32452688
ILMN_1719533,5,135913567
ILMN_1687845,4,9325768
ILMN_1711711,1,141670211
ILMN_1670893,,
ILMN_1908356,,
ILMN_1912987,,
ILMN_1669831,6,133132289
ILMN_1677137,,
ILMN_1913887,,
ILMN_1832123,,
ILMN_1708515,,
ILMN_1667100,Y,1687106
ILMN_1777263,7,15704095
ILMN_1750081,17,58902701
ILMN_1859701,,
ILMN_1755796,19,12729999
ILMN_1778457,11,111519243
ILMN_1751859,3,123627480
ILMN_1708588,3,124486126
ILMN_1665183,8,79465833
ILMN_1907066,,
ILMN_1672969,3,113319408
ILMN_1848458,,
ILMN_1904243,,
ILMN_1767393,X,122164284
ILMN_1910926,,
ILMN_1731375,5,177544425
ILMN_1779832,,
ILMN_1713450,12,54837753
ILMN_1859068,,
ILMN_1844882,,
ILMN_1707200,17,44601174
ILMN_1824847,,
ILMN_1894900,,
ILMN_1735432,12,106027219
ILMN_1864565,,
ILMN_1701247,3,130588555
ILMN_1895199,,
ILMN_1764271,7,8840346
ILMN_1860633,,
ILMN_1761646,5,135939524
ILMN_1751472,20,32256376
ILMN_1702933,22,33815217
ILMN_1884195,,
ILMN_1670165,,
ILMN_1908333,,
ILMN_1778400,6,130805605
ILMN_1736500,5,180596565
ILMN_1893461,,
ILMN_1754423,3,44425328
ILMN_1657958,,
ILMN_1861035,,
ILMN_1824127,,
ILMN_1718268,1,33345220
ILMN_1915101,,
ILMN_1684901,1,130027110
ILMN_1805828,14,96412169
ILMN_1822105,,
ILMN_1652342,,
ILMN_1882465,,
ILMN_1761138,9,109347332
ILMN_1652171,1,51207356
ILMN_1657405,12,119685689
ILMN_1705064,17,8270532
ILMN_1895211,,
ILMN_1745542,9,43132673
ILMN_1765966,20,5853679
ILMN_1718093,16,5067471
ILMN_1714167,18,68653169
ILMN_1900296,,
ILMN_1878056,,
ILMN_1728677,7,28775991
ILMN_1699674,,
ILMN_1714952,,
ILMN_1721667,7,98004597
ILMN_1763539,18,42935735
ILMN_1739893,9,68168661
ILMN_1804470,,
ILMN_1690616,,
ILMN_1673069,19,4626532
ILMN_1907956,,
ILMN_1670886,,
ILMN_1739404,,
ILMN_1656266,,
ILMN_1881472,,
ILMN_1657188,1,40762122
ILMN_1768771,6,146917544
ILMN_1760820,13,79808736
ILMN_1777049,19,58261007
ILMN_1688317,19,58286486
ILMN_1889443,,
ILMN_1897387,,
ILMN_1689955,19,29970225
ILMN_1668910,14,4889679
ILMN_1892294,,
ILMN_1655380,,
ILMN_1711682,4,129410840
ILMN_1887574,,
ILMN_1802539,17,9447304
ILMN_1713521,16,3110357
ILMN_1860470,,
ILMN_1658715,14,78816432
ILMN_1763828,1,36398302
ILMN_1872474,,
ILMN_1862294,,
ILMN_1876517,,
ILMN_1759092,X,137576215
ILMN_1674116,5,61037601
ILMN_1728121,1,129808565
ILMN_1882114,,
ILMN_1904846,,
ILMN_1707065,18,
ILMN_1672538,17,38576429
ILMN_1683849,10,10224
ILMN_1720192,17,127690
ILMN_1861198,,
ILMN_1774757,1,217858554
ILMN_1890877,,
ILMN_1852976,,
ILMN_1703100,,
ILMN_1914674,,
ILMN_1820522,,
ILMN_1914665,,
ILMN_1799826,8,9144446
ILMN_1701009,19,1249582
ILMN_1659620,1,37447033
ILMN_1723275,19,9353523
ILMN_1725180,12,131349257
ILMN_1715120,2,112453413
ILMN_1666887,17,34743127
ILMN_1733667,20,34405279
ILMN_1820524,,
ILMN_1680033,,
ILMN_1661158,1,241326034
ILMN_1735301,2,226099760
ILMN_1902604,,
ILMN_1656097,12,21336433
ILMN_1680016,12,21439179
ILMN_1806979,12,21338147
ILMN_1911981,,
ILMN_1865351,,
ILMN_1888912,,
ILMN_1806705,9,131436916
ILMN_1654324,1,38208258
ILMN_1786426,19,32735334
ILMN_1913284,,
ILMN_1729433,3,186708546
ILMN_1868817,,
ILMN_1742906,18,3447873
ILMN_1890516,,
ILMN_1723417,,
ILMN_1689704,12,62488834
ILMN_1728972,17,6249430
ILMN_1827283,,
ILMN_1861059,,
ILMN_1883318,,
ILMN_1799487,13,13787943
ILMN_1781628,9,105726847
ILMN_1894720,,
ILMN_1702205,5,135348346
ILMN_1685279,9,97768795
ILMN_1915058,,
ILMN_1660879,10,49152635
ILMN_1729423,19,61627928
ILMN_1892623,,
ILMN_1663667,1,126327174
ILMN_1824208,,
ILMN_1679494,,
ILMN_1835242,,
ILMN_1662635,2,152847601
ILMN_1737255,22,7931446
ILMN_1701940,9,130873797
ILMN_1791030,5,130057936
ILMN_1863807,,
ILMN_1655403,16,20717336
ILMN_1669122,6,2800194
ILMN_1673185,14,91699758
ILMN_1676774,15,47959660
ILMN_1657871,2,6884712
ILMN_1850202,,
ILMN_1837214,,
ILMN_1804610,9,33338610
ILMN_1903910,,
ILMN_1806301,9,126680734
ILMN_1823769,,
ILMN_1730379,2,1499742
ILMN_1803147,1,195678111
ILMN_1908613,,
ILMN_1873496,,
ILMN_1737518,,
ILMN_1680965,8,7259885
ILMN_1671398,14,32754495
ILMN_1666372,17,68446283
ILMN_1803452,1,123861788
ILMN_1845291,,
ILMN_1897319,,
ILMN_1880049,,
ILMN_1888913,,
ILMN_1713934,16,11549762
ILMN_1775926,1,48537086
ILMN_1719028,X,13579325
ILMN_1706378,12,92323516
ILMN_1653515,4,1911215
ILMN_1651588,11,1509727
ILMN_1815490,2,231867426
ILMN_1722640,,
ILMN_1893996,,
ILMN_1742350,14,105026092
ILMN_1833751,,
ILMN_1763837,15,88129409
ILMN_1682530,3,52533256
ILMN_1907331,,
ILMN_1848052,,
ILMN_1827118,,
ILMN_1678191,10,43178933
ILMN_1913619,,
ILMN_1698294,22,33367197
ILMN_1904573,,
ILMN_1733658,1,185878765
ILMN_1840122,,
ILMN_1898727,,
ILMN_1717299,17,26056519
ILMN_1772899,,
ILMN_1670932,7,107938130
ILMN_1717481,16,35322871
ILMN_1813307,5,154869140
ILMN_1756877,14,75619372
ILMN_1651568,3,126107260
ILMN_1804945,19,61643608
ILMN_1706609,7,99424272
ILMN_1764410,22,7886199
ILMN_1779861,X,34058392
ILMN_1774480,17,25425081
ILMN_1676955,19,10322236
ILMN_1708841,5,32161087
ILMN_1652807,7,27210316
ILMN_1854939,,
ILMN_1739343,X,47871619
ILMN_1879582,,
ILMN_1670540,4,146622433
ILMN_1858551,,
ILMN_1898647,,
ILMN_1725320,20,3617228
ILMN_1793002,20,5792408
ILMN_1681608,19,21698109
ILMN_1680317,X,18581581
ILMN_1773245,17,31649793
ILMN_1747355,17,31648974
ILMN_1751351,6,42178233
ILMN_1664563,5,6363775
ILMN_1875570,,
ILMN_1714980,11,68504331
ILMN_1687046,11,6848206
ILMN_1684016,X,133876658
ILMN_1907052,,
ILMN_1909738,,
ILMN_1658398,3,43073089
ILMN_1832161,,
ILMN_1795342,2,230252915
ILMN_1686457,X,71981531
ILMN_1679256,15,59598470
ILMN_1714848,5,178071321
ILMN_1863099,,
ILMN_1872419,,
ILMN_1771560,,
ILMN_1679476,21,20354788
ILMN_1836342,,
ILMN_1817175,,
ILMN_1908667,,
ILMN_1824646,,
ILMN_1811050,2,55368613
ILMN_1891144,,
ILMN_1786893,3,50131087
ILMN_1746025,3,99146174
ILMN_1815104,7,143005183
ILMN_1878445,,
ILMN_1906124,,
ILMN_1881500,,
ILMN_1797189,12,52160658
ILMN_1748488,16,70676554
ILMN_1688646,9,109093592
ILMN_1664254,1,105482293
ILMN_1746967,8,144852381
ILMN_1664944,X,137748838
ILMN_1686083,X,137720991
ILMN_1707734,20,32886504
ILMN_1758633,19,13735045
ILMN_1714709,9,107452985
ILMN_1850788,,
ILMN_1886083,,
ILMN_1662401,4,88838419
ILMN_1715696,10,48894671
ILMN_1766038,11,107331741
ILMN_1865151,,
ILMN_1895335,,
ILMN_1658301,19,53796040
ILMN_1846601,,
ILMN_1861913,,
ILMN_1884659,,
ILMN_1840756,,
ILMN_1661083,20,46796969
ILMN_1675461,20,46763729
ILMN_1761166,3,152399018
ILMN_1726041,12,111085109
ILMN_1741782,18,20454384
ILMN_1653043,9,89630483
ILMN_1694688,9,89648229
ILMN_1697746,19,18592539
ILMN_1663015,19,51538279
ILMN_1687481,19,51535219
ILMN_1808409,19,51515621
ILMN_1773826,9,138133670
ILMN_1894250,,
ILMN_1704797,17,6872574
ILMN_1656651,1,152253516
ILMN_1754441,,
ILMN_1676712,19,51398043
ILMN_1705201,16,85159883
ILMN_1767679,22,41859136
ILMN_1745513,22,41863047
ILMN_1771643,6,53969840
ILMN_1710727,4,50914991
ILMN_1702809,16,28267687
ILMN_1690530,2,91313974
ILMN_1725220,2,91315347
ILMN_1890275,,
ILMN_1712050,17,21041904
ILMN_1779171,17,2177778
ILMN_1721994,22,9827193
ILMN_1717701,14,73822059
ILMN_1775067,17,75719873
ILMN_1794539,10,94404566
ILMN_1855107,,
ILMN_1698953,6,26618292
ILMN_1906313,,
ILMN_1795341,17,53436029
ILMN_1678425,20,40922243
ILMN_1881671,,
ILMN_1669620,18,46339807
ILMN_1754407,10,124003836
ILMN_1837629,,
ILMN_1664439,X,64499924
ILMN_1696542,16,2063657
ILMN_1769633,4,157064975
ILMN_1846054,,
ILMN_1847871,,
ILMN_1695719,8,141610650
ILMN_1687924,,
ILMN_1749516,11,123259215
ILMN_1801999,1,144074423
ILMN_1675982,17,68642778
ILMN_1751135,17,68650443
ILMN_1915806,,
ILMN_1865702,,
ILMN_1724299,,
ILMN_1805925,3,48484224
ILMN_1915894,,
ILMN_1690040,11,64639944
ILMN_1864400,,
ILMN_1769912,14,608735
ILMN_1888729,,
ILMN_1673598,9,32944665
ILMN_1805645,12,80585350
ILMN_1696029,7,106086478
ILMN_1783023,5,41957163
ILMN_1725401,8,
ILMN_1771000,,
ILMN_1724106,12,98798582
ILMN_1672797,17,6826326
ILMN_1712428,10,44325088
ILMN_1681497,15,47890953
ILMN_1703273,15,47782495
ILMN_1716518,12,55405021
ILMN_1900330,,
ILMN_1851170,,
ILMN_1797568,,
ILMN_1760533,1,194069575
ILMN_1839598,,
ILMN_1899101,,
ILMN_1651395,12,18802622
ILMN_1677104,1,182177129
ILMN_1892243,,
ILMN_1688041,1,44892473
ILMN_1916404,,
ILMN_1820476,,
ILMN_1787026,7,54831030
ILMN_1853899,,
ILMN_1798138,1,111664360
ILMN_1846368,,
ILMN_1767020,19,6418564
ILMN_1878749,,
ILMN_1676600,10,75201700
ILMN_1709637,,
ILMN_1702175,7,116657119
ILMN_1707763,7,116646443
ILMN_1877373,,
ILMN_1891053,,
ILMN_1813100,6,138701215
ILMN_1897664,,
ILMN_1693879,5,36285513
ILMN_1917222,,
ILMN_1713800,,
ILMN_1659645,11,53493633
ILMN_1839447,,
ILMN_1837116,,
ILMN_1915061,,
ILMN_1674908,17,44023689
ILMN_1880994,,
ILMN_1694692,,
ILMN_1788506,,
ILMN_1669352,6,31794532
ILMN_1882140,,
ILMN_1673023,12,131130576
ILMN_1675709,20,58646368
ILMN_1668763,,
ILMN_1782230,,
